doc_id,base_url,canonical_url,crawl_dt,doc_last_modified_dt,content_type,content_source_type,scheme_type,scheme_name,lang,doc_version,is_active,status,crawl_depth,normalized_url
108e4c16-1dcc-4281-81c0-c769e16c1e94,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/startup-india-workshop-for-15-state-governments/,2026-07-01T13:05:28.240065+00:00,2026-07-01T13:05:28.240065+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/startup-india-workshop-for-15-state-governments
906cec08-678d-4cdf-b5fa-ddff0d33ad95,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/2nd-chapter-of-inclusive-education-cafe/,2026-07-01T13:05:31.182224+00:00,2026-07-01T13:05:31.182224+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/2nd-chapter-of-inclusive-education-cafe
272f2729-2969-457c-a0e1-c247c7b1d8ce,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/upshift-workshop-for-33-district-science-officers/,2026-07-01T13:05:34.939161+00:00,2026-07-01T13:05:34.939161+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/upshift-workshop-for-33-district-science-officers
4ae08edd-a3d9-4acf-9c4a-5eaa4c91de30,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/tsic-innovation-immersion-edition-3-narayanpet/,2026-07-01T13:05:38.256072+00:00,2026-07-01T13:05:38.256072+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/tsic-innovation-immersion-edition-3-narayanpet
b16f3e14-e435-472e-b53c-a961ce3aa07f,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/pitch-in-the-ring/,2026-07-01T13:05:39.995711+00:00,2026-07-01T13:05:39.995711+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/pitch-in-the-ring
d330323d-342e-4514-9884-27969084bb6e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/innovation-in-inclusion-summit/,2026-07-01T13:05:41.610745+00:00,2026-07-01T13:05:41.610745+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/innovation-in-inclusion-summit
7b20ed50-3fb5-4021-a68b-6125fec91202,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/government-sensitisation-of-telangana-innovation-ecosystem/,2026-07-01T13:05:43.196030+00:00,2026-07-01T13:05:43.196030+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/government-sensitisation-of-telangana-innovation-ecosystem
3e46725e-50a6-4436-a1b7-437c87a54e5e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/assistive-technology-exhibition-3-0/,2026-07-01T13:05:44.976027+00:00,2026-07-01T13:05:44.976027+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/assistive-technology-exhibition-3-0
70261769-4c2d-40f3-9c4b-66adc8dab3b2,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/idea-validation-bootcamp-for-40-innovators/,2026-07-01T13:05:47.078458+00:00,2026-07-01T13:05:47.078458+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/idea-validation-bootcamp-for-40-innovators
8567413c-9f16-4591-a7ea-84007f1f95ca,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/sensitisation-session-on-rural-agri-innovations/,2026-07-01T13:05:48.669664+00:00,2026-07-01T13:05:48.669664+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/sensitisation-session-on-rural-agri-innovations
b2b3cfa7-2f2c-4fa3-bb92-e0ec792c4570,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/aghub-facilitates-an-exposure-visit-to-its-start-up-incubatee-krishitantra/,2026-07-01T13:05:52.267973+00:00,2026-07-01T13:05:52.267973+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/aghub-facilitates-an-exposure-visit-to-its-start-up-incubatee-krishitantra
fb6b6beb-9ff3-48bf-86a9-562891374f0c,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/review-cum-exposure-meeting-of-nabards-rbics/,2026-07-01T13:05:55.562538+00:00,2026-07-01T13:05:55.562538+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/review-cum-exposure-meeting-of-nabards-rbics
cab9405a-8480-43cc-91d1-ab7fa0024b34,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/participation-at-international-agronomy-congress/,2026-07-01T13:05:58.820008+00:00,2026-07-01T13:05:58.820008+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/participation-at-international-agronomy-congress
2e9787c6-5402-44c4-8652-9058d0a10296,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/t-hub-innovation-summit/,2026-07-01T13:06:00.417982+00:00,2026-07-01T13:06:00.417982+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/t-hub-innovation-summit
9915e86f-88d9-4d61-ad26-319d99f5c596,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/funding-winter/,2026-07-01T13:06:02.241197+00:00,2026-07-01T13:06:02.241197+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/funding-winter
2d9a124b-0527-41dd-a923-e3e251558b8e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/chai-with-titan/,2026-07-01T13:06:03.924985+00:00,2026-07-01T13:06:03.924985+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/chai-with-titan
0647780e-3957-4813-b349-be510031a2c6,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/asiaberlin-summit-2022-t-hub-and-the-ecosystem/,2026-07-01T13:06:06.091612+00:00,2026-07-01T13:06:06.091612+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/asiaberlin-summit-2022-t-hub-and-the-ecosystem
03a71673-a30f-42cb-a3e3-936f08d156d0,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/ino-connect-bengaluru/,2026-07-01T13:06:09.245446+00:00,2026-07-01T13:06:09.245446+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/ino-connect-bengaluru
a570c807-7d8b-487d-8b9c-af77316e4fe8,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/ino-connect-at-chennai/,2026-07-01T13:06:12.303717+00:00,2026-07-01T13:06:12.303717+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/ino-connect-at-chennai
804612db-9484-470a-a842-4c29c192daaf,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/disrupting-the-challenging-market/,2026-07-01T13:06:15.326012+00:00,2026-07-01T13:06:15.326012+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/disrupting-the-challenging-market
cee62a71-aa03-4a25-9e95-988e7d8199df,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/corporate-innovation-conclave-2022-at-delhi/,2026-07-01T13:06:16.929241+00:00,2026-07-01T13:06:16.929241+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/corporate-innovation-conclave-2022-at-delhi
29477d08-df20-4708-8006-813286156d0f,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/block-by-block-web3-meetup-building-a-web3-eco-system/,2026-07-01T13:06:19.861395+00:00,2026-07-01T13:06:19.861395+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/block-by-block-web3-meetup-building-a-web3-eco-system
4d1c054a-84f1-498a-8af4-7f6f36daceca,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/startup-movement-telangana-leading-the-way-for-startup-ecosystem-by-msr/,2026-07-01T13:06:21.439118+00:00,2026-07-01T13:06:21.439118+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/startup-movement-telangana-leading-the-way-for-startup-ecosystem-by-msr
7a405279-1a57-42bd-ac93-7c7055f198d2,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/pivoting-handling-challenging-times/,2026-07-01T13:06:24.722009+00:00,2026-07-01T13:06:24.722009+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/pivoting-handling-challenging-times
ffeca2c7-9b01-4e9e-84c9-145bcd6b5383,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/connecting-the-dots-building-the-entrepreneurial-ecosystem/,2026-07-01T13:06:26.381172+00:00,2026-07-01T13:06:26.381172+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/connecting-the-dots-building-the-entrepreneurial-ecosystem
eef87606-a2c1-4f79-bfd4-da2d83649246,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/the-road-to-success/,2026-07-01T13:06:28.029049+00:00,2026-07-01T13:06:28.029049+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/the-road-to-success
eb2b69fe-a991-4e7a-b9ed-4ff989b60465,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/who-is-fit-for-vc-funding-and-who-isnt/,2026-07-01T13:06:29.856179+00:00,2026-07-01T13:06:29.856179+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/who-is-fit-for-vc-funding-and-who-isnt
308a2081-68ce-4498-82a0-5d2f7c72890b,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/overview-of-startup-funding/,2026-07-01T13:06:34.737777+00:00,2026-07-01T13:06:34.737777+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/overview-of-startup-funding
c9fd1f3c-3431-43c4-a884-5b2ce80d6c4e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/aws-intel-drone-tech-startup-founder-meetup/,2026-07-01T13:06:36.406031+00:00,2026-07-01T13:06:36.406031+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/aws-intel-drone-tech-startup-founder-meetup
7d60be6d-c80d-40aa-986f-7c0a18b6ad05,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/rediscovering-indias-superpowers-in-conversation-with-msr-bhairavi-jani/,2026-07-01T13:06:38.218535+00:00,2026-07-01T13:06:38.218535+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/rediscovering-indias-superpowers-in-conversation-with-msr-bhairavi-jani
1aabda0e-4754-4d8c-9d15-4af3d8735203,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/fundamentals-of-investing/,2026-07-01T13:06:40.204658+00:00,2026-07-01T13:06:40.204658+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/fundamentals-of-investing
7e568060-8076-4c31-87a0-c8e55f4813ef,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/building-businesses-in-a-competitive-market/,2026-07-01T13:06:41.828930+00:00,2026-07-01T13:06:41.828930+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/building-businesses-in-a-competitive-market
dfcabeba-e8ea-4edc-966c-1ec75f465dce,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/raise-your-first-round/,2026-07-01T13:06:44.010994+00:00,2026-07-01T13:06:44.010994+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/raise-your-first-round
30d40d5a-bad9-4d23-aeec-85eed6d4b988,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/guide-to-startup-investing/,2026-07-01T13:06:46.301235+00:00,2026-07-01T13:06:46.301235+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/guide-to-startup-investing
925b71f9-365a-4bbb-bb64-34aeeb9995b8,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/one-day-workshop-on-coe-on-e-waste-management-startup-outreach/,2026-07-01T13:06:47.897620+00:00,2026-07-01T13:06:47.897620+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/one-day-workshop-on-coe-on-e-waste-management-startup-outreach
bd7ed4d0-305b-49fb-bd1b-10e1aa1e60d4,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/incubators-masterclass-iii-new-product-development/,2026-07-01T13:06:50.663509+00:00,2026-07-01T13:06:50.663509+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/incubators-masterclass-iii-new-product-development
cab0c7f2-d49e-4254-a888-6791e69ed589,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/incubators-masterclass-ii-business-incubators-model/,2026-07-01T13:06:54.429470+00:00,2026-07-01T13:06:54.429470+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/incubators-masterclass-ii-business-incubators-model
aba229f1-c58b-4d16-8d3d-12849c3e5f8f,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/incubators-masterclass-i-significance-of-hardware-prototyping/,2026-07-01T13:06:57.546661+00:00,2026-07-01T13:06:57.546661+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/incubators-masterclass-i-significance-of-hardware-prototyping
4aa5c17d-c7b2-49c6-95e7-ef89724fbe18,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/session-on-opportunities-for-women-in-stem-education-and-careers/,2026-07-01T13:07:00.910926+00:00,2026-07-01T13:07:00.910926+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/session-on-opportunities-for-women-in-stem-education-and-careers
a8dd2606-314d-41a9-992a-cb47d1cd912e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/healthcare-technology-investment-scenario-challenges-and-opportunities-an-investors-perspective/,2026-07-01T13:07:02.513357+00:00,2026-07-01T13:07:02.513357+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/healthcare-technology-investment-scenario-challenges-and-opportunities-an-investors-perspective
7d0ca2dc-2769-4f55-989a-33f8f603bb11,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/non-dilutive-funding-opportunities-for-deep-science-tech-start-ups/,2026-07-01T13:07:05.004043+00:00,2026-07-01T13:07:05.004043+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/non-dilutive-funding-opportunities-for-deep-science-tech-start-ups
e28bf7f6-412b-4b8b-9be9-68ea9f471e3d,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/requisites-for-conducting-clinical-validation-studies-for-medical-devices-diagnostics-start-ups/,2026-07-01T13:07:06.657561+00:00,2026-07-01T13:07:06.657561+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/requisites-for-conducting-clinical-validation-studies-for-medical-devices-diagnostics-start-ups
2192fc2b-9e8a-4041-a371-4084781100cc,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/sustainability-and-digitalisation-roadmap-for-chemical-industry/,2026-07-01T13:07:09.084234+00:00,2026-07-01T13:07:09.084234+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/sustainability-and-digitalisation-roadmap-for-chemical-industry
d788738d-5a79-43db-8ad1-3c01db498434,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/agri-hackathon-viba/,2026-07-01T13:07:10.817512+00:00,2026-07-01T13:07:10.817512+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/agri-hackathon-viba
ea0978f8-7aa6-4c69-8a48-a75781ba3033,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/united-nations-2021-food-systems-summit/,2026-07-01T13:07:13.973984+00:00,2026-07-01T13:07:13.973984+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/united-nations-2021-food-systems-summit
bb68614c-2a59-48da-adf8-4b9d772e99ab,https://startup.telangana.gov.in,https://startup.telangana.gov.in/author/admin_startupts/,2026-07-01T13:03:10.210450+00:00,2026-07-01T13:03:10.210450+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/author/admin_startupts
0154c3ea-32a1-4eac-a40d-cc394c506a97,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/ag-hub-pjtsau-telangana/,2026-07-01T13:03:13.087174+00:00,2026-07-01T13:03:13.087174+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/ag-hub-pjtsau-telangana
182e0834-1088-483d-9377-1cc68ae1db33,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/virtual/,2026-07-01T13:03:15.912658+00:00,2026-07-01T13:03:15.912658+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/virtual
ec61ad07-6214-42ca-acd6-5ff5eeaf4443,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/a-gub-pjtsau/,2026-07-01T13:03:18.935077+00:00,2026-07-01T13:03:18.935077+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/a-gub-pjtsau
24d480a5-c1c1-4fe3-adc6-1c0ad489dd16,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/professor-jayashankar-telangana-state-agricultural-university/,2026-07-01T13:03:23.504724+00:00,2026-07-01T13:03:23.504724+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/professor-jayashankar-telangana-state-agricultural-university
dddf6fe8-e5ee-4f36-b329-6f31464eb2b3,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/tandur-vikarabad-district-telangana/,2026-07-01T13:03:26.417057+00:00,2026-07-01T13:03:26.417057+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/tandur-vikarabad-district-telangana
07fb6de9-05d8-40ac-a633-704faef76ae7,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/cii-hyderabad/,2026-07-01T13:03:37.997205+00:00,2026-07-01T13:03:37.997205+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,2,https://startup.telangana.gov.in/locations/cii-hyderabad
8dc861b8-99c1-4682-8973-962c8d081771,https://startup.telangana.gov.in,https://startup.telangana.gov.in/team/,2026-07-01T13:03:40.857854+00:00,2026-07-01T13:03:40.857854+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/team
96448538-a9f8-432d-864b-842e2d89720c,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/aghub-physical-webex-online/,2026-07-01T13:03:43.908822+00:00,2026-07-01T13:03:43.908822+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/aghub-physical-webex-online
2756e078-5da7-468a-9282-4d965c8fe389,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/taj-yeshwantpur-bengaluru/,2026-07-01T13:03:46.717909+00:00,2026-07-01T13:03:46.717909+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/taj-yeshwantpur-bengaluru
0d2f38ae-f68b-40c7-8b94-81af720d374e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/dubai/,2026-07-01T13:03:49.637349+00:00,2026-07-01T13:03:49.637349+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/dubai
168625b7-2522-484f-a919-757612374b79,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/trident-hotel-hyderabad/,2026-07-01T13:03:53.117621+00:00,2026-07-01T13:03:53.117621+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/trident-hotel-hyderabad
12e7342c-e323-42f8-8390-6ef1b6c0f321,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/hybrid-33-administrations/,2026-07-01T13:04:00.898122+00:00,2026-07-01T13:04:00.898122+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/hybrid-33-administrations
7d13429e-805e-4d25-9363-e98d5a327832,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/toronto-canada/,2026-07-01T13:04:04.177867+00:00,2026-07-01T13:04:04.177867+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/toronto-canada
28ceba2b-52c0-4bf6-bc98-9544e201f695,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/online/,2026-07-01T13:04:08.430954+00:00,2026-07-01T13:04:08.430954+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/online
996186ca-7b6e-4b19-8f65-2389af4027a1,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/gachibowli/,2026-07-01T13:04:11.543708+00:00,2026-07-01T13:04:11.543708+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/gachibowli
15cbfd8e-74b5-4d41-b583-c13a218da585,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/t-hub/,2026-07-01T13:04:36.443824+00:00,2026-07-01T13:04:36.443824+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/t-hub
1b2a8ad2-506c-42c6-94ad-17525907eee0,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/muffakhamjah-college-grounds/,2026-07-01T13:04:41.453277+00:00,2026-07-01T13:04:41.453277+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/muffakhamjah-college-grounds
077739c9-0e0b-49b0-bad2-f7cc9fa3be20,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/multiple-locations-panchayat-offices-in-one-of-the-villages-in-mulugu-jayashankar-bhupalapally-mahabubabad-wanaparthy-districts/,2026-07-01T13:04:45.347311+00:00,2026-07-01T13:04:45.347311+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/multiple-locations-panchayat-offices-in-one-of-the-villages-in-mulugu-jayashankar-bhupalapally-mahabubabad-wanaparthy-districts
b0544ee1-bbc1-4458-b8bd-5d3a753e57d6,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/bala-vikasa-center-for-social-responsible-business/,2026-07-01T13:04:48.991916+00:00,2026-07-01T13:04:48.991916+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/bala-vikasa-center-for-social-responsible-business
d1eeb558-e999-4b3c-afca-48e46b04ff2e,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/t-hub-phase-1/,2026-07-01T13:04:51.921052+00:00,2026-07-01T13:04:51.921052+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/t-hub-phase-1
193f4fe4-d152-41de-8175-5ffbb5586aa1,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/community-hall/,2026-07-01T13:04:54.800378+00:00,2026-07-01T13:04:54.800378+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/community-hall
d83827b9-24c5-4ca5-9efb-e10e8441570a,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/palamuru-university/,2026-07-01T13:04:58.410153+00:00,2026-07-01T13:04:58.410153+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/palamuru-university
9ef7aa5c-3a0f-4fc1-bbe1-d54fc40e7154,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/kakatiya-sandbox/,2026-07-01T13:05:01.297748+00:00,2026-07-01T13:05:01.297748+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/kakatiya-sandbox
bcb19ea3-e158-48cf-be3c-41fca6e8b8c6,https://startup.telangana.gov.in,https://startup.telangana.gov.in/events/walk-for-innovation-awareness-for-%e0%b0%87%e0%b0%82%e0%b0%9f%e0%b0%bf%e0%b0%82%e0%b0%9f%e0%b0%beinnovator-exhibition-2022-2/,2026-07-01T13:05:06.916100+00:00,2026-07-01T13:05:06.916100+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/events/walk-for-innovation-awareness-for-%e0%b0%87%e0%b0%82%e0%b0%9f%e0%b0%bf%e0%b0%82%e0%b0%9f%e0%b0%beinnovator-exhibition-2022-2
aaafc2b3-dd32-4f49-b738-837542f228ae,https://startup.telangana.gov.in,https://startup.telangana.gov.in/locations/yadadri-bhuvanagiri-district/,2026-07-01T13:05:08.734805+00:00,2026-07-01T13:05:08.734805+00:00,text/html; charset=UTF-8,web,HTTPS,startup.telangana.gov.in,en,1,True,200,3,https://startup.telangana.gov.in/locations/yadadri-bhuvanagiri-district
